[2021-05-06 22:18:03,948 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id0_0003/id0_0003_000.jpg
[2021-05-06 22:22:08,262 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_005.jpg
[2021-05-06 22:22:08,262 - INFO] Prob = -1
[2021-05-06 22:22:08,262 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_006.jpg
[2021-05-06 22:22:08,263 - INFO] Prob = -1
[2021-05-06 22:22:08,263 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_007.jpg
[2021-05-06 22:22:08,263 - INFO] Prob = -1
[2021-05-06 22:22:08,263 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_008.jpg
[2021-05-06 22:22:08,264 - INFO] Prob = -1
[2021-05-06 22:22:08,264 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id20_id23_0009/id20_id23_0009_009.jpg
[2021-05-06 22:22:08,264 - INFO] Prob = -1
[2021-05-06 22:22:08,264 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_000.jpg
[2021-05-06 22:22:08,265 - INFO] Prob = -1
[2021-05-06 22:22:08,265 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_001.jpg
[2021-05-06 22:22:08,265 - INFO] Prob = -1
[2021-05-06 22:22:08,265 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_002.jpg
[2021-05-06 22:22:08,266 - INFO] Prob = -1
[2021-05-06 22:22:08,266 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_003.jpg
[2021-05-06 22:22:08,266 - INFO] Prob = -1
[2021-05-06 22:22:08,266 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_004.jpg
[2021-05-06 22:22:08,267 - INFO] Prob = -1
[2021-05-06 22:22:08,267 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_005.jpg
[2021-05-06 22:22:08,267 - INFO] Prob = -1
[2021-05-06 22:22:08,267 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_006.jpg
[2021-05-06 22:22:08,267 - INFO] Prob = -1
[2021-05-06 22:22:08,268 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_007.jpg
[2021-05-06 22:22:08,268 - INFO] Prob = -1
[2021-05-06 22:22:08,268 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_008.jpg
[2021-05-06 22:22:08,268 - INFO] Prob = -1
[2021-05-06 22:22:08,268 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id21_id2_0006/id21_id2_0006_009.jpg
[2021-05-06 22:22:08,269 - INFO] Prob = -1
[2021-05-06 22:22:08,269 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_000.jpg
[2021-05-06 22:22:08,269 - INFO] Prob = -1
[2021-05-06 22:22:08,269 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_001.jpg
[2021-05-06 22:22:08,269 - INFO] Prob = -1
[2021-05-06 22:22:08,270 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_002.jpg
[2021-05-06 22:22:08,270 - INFO] Prob = -1
[2021-05-06 22:22:08,270 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_003.jpg
[2021-05-06 22:22:08,270 - INFO] Prob = -1
[2021-05-06 22:22:08,271 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_004.jpg
[2021-05-06 22:22:08,271 - INFO] Prob = -1
[2021-05-06 22:22:08,271 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_005.jpg
[2021-05-06 22:22:08,271 - INFO] Prob = -1
[2021-05-06 22:22:08,271 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_006.jpg
[2021-05-06 22:22:08,272 - INFO] Prob = -1
[2021-05-06 22:22:08,272 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_007.jpg
[2021-05-06 22:22:08,272 - INFO] Prob = -1
[2021-05-06 22:22:08,272 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_008.jpg
[2021-05-06 22:22:08,272 - INFO] Prob = -1
[2021-05-06 22:22:08,273 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id22_id28_0002/id22_id28_0002_009.jpg
[2021-05-06 22:22:08,273 - INFO] Prob = -1
[2021-05-06 22:22:08,273 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_000.jpg
[2021-05-06 22:22:08,273 - INFO] Prob = -1
[2021-05-06 22:22:08,273 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_001.jpg
[2021-05-06 22:22:08,274 - INFO] Prob = -1
[2021-05-06 22:22:08,274 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_002.jpg
[2021-05-06 22:22:08,274 - INFO] Prob = -1
[2021-05-06 22:22:08,274 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_003.jpg
[2021-05-06 22:22:08,275 - INFO] Prob = -1
[2021-05-06 22:22:08,275 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_004.jpg
[2021-05-06 22:22:08,275 - INFO] Prob = -1
[2021-05-06 22:22:08,358 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_005.jpg
[2021-05-06 22:22:08,359 - INFO] Prob = -1
[2021-05-06 22:22:08,359 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_006.jpg
[2021-05-06 22:22:08,359 - INFO] Prob = -1
[2021-05-06 22:22:08,360 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_007.jpg
[2021-05-06 22:22:08,360 - INFO] Prob = -1
[2021-05-06 22:22:08,361 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_008.jpg
[2021-05-06 22:22:08,361 - INFO] Prob = -1
[2021-05-06 22:22:08,361 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id23_id9_0007/id23_id9_0007_009.jpg
[2021-05-06 22:22:08,361 - INFO] Prob = -1
[2021-05-06 22:22:08,361 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_000.jpg
[2021-05-06 22:22:08,362 - INFO] Prob = -1
[2021-05-06 22:22:08,362 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_001.jpg
[2021-05-06 22:22:08,362 - INFO] Prob = -1
[2021-05-06 22:22:08,362 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_002.jpg
[2021-05-06 22:22:08,363 - INFO] Prob = -1
[2021-05-06 22:22:08,363 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_003.jpg
[2021-05-06 22:22:08,363 - INFO] Prob = -1
[2021-05-06 22:22:08,363 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_004.jpg
[2021-05-06 22:22:08,363 - INFO] Prob = -1
[2021-05-06 22:22:08,363 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_005.jpg
[2021-05-06 22:22:08,364 - INFO] Prob = -1
[2021-05-06 22:22:08,364 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_006.jpg
[2021-05-06 22:22:08,364 - INFO] Prob = -1
[2021-05-06 22:22:08,364 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_007.jpg
[2021-05-06 22:22:08,364 - INFO] Prob = -1
[2021-05-06 22:22:08,364 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_008.jpg
[2021-05-06 22:22:08,365 - INFO] Prob = -1
[2021-05-06 22:22:08,365 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id25_id20_0008/id25_id20_0008_009.jpg
[2021-05-06 22:22:08,365 - INFO] Prob = -1
[2021-05-06 22:22:08,365 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_000.jpg
[2021-05-06 22:22:08,365 - INFO] Prob = -1
[2021-05-06 22:22:08,366 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_001.jpg
[2021-05-06 22:22:08,366 - INFO] Prob = -1
[2021-05-06 22:22:08,366 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_002.jpg
[2021-05-06 22:22:08,366 - INFO] Prob = -1
[2021-05-06 22:22:08,366 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_003.jpg
[2021-05-06 22:22:08,367 - INFO] Prob = -1
[2021-05-06 22:22:08,367 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_004.jpg
[2021-05-06 22:22:08,367 - INFO] Prob = -1
[2021-05-06 22:22:08,367 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_005.jpg
[2021-05-06 22:22:08,367 - INFO] Prob = -1
[2021-05-06 22:22:08,368 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_006.jpg
[2021-05-06 22:22:08,368 - INFO] Prob = -1
[2021-05-06 22:22:08,368 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_007.jpg
[2021-05-06 22:22:08,368 - INFO] Prob = -1
[2021-05-06 22:22:08,368 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_008.jpg
[2021-05-06 22:22:08,368 - INFO] Prob = -1
[2021-05-06 22:22:08,369 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id26_id20_0001/id26_id20_0001_009.jpg
[2021-05-06 22:22:08,369 - INFO] Prob = -1
[2021-05-06 22:22:08,369 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_000.jpg
[2021-05-06 22:22:08,369 - INFO] Prob = -1
[2021-05-06 22:22:08,369 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_001.jpg
[2021-05-06 22:22:08,370 - INFO] Prob = -1
[2021-05-06 22:22:08,370 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_002.jpg
[2021-05-06 22:22:08,370 - INFO] Prob = -1
[2021-05-06 22:22:08,370 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_003.jpg
[2021-05-06 22:22:08,370 - INFO] Prob = -1
[2021-05-06 22:22:08,370 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_004.jpg
[2021-05-06 22:22:08,370 - INFO] Prob = -1
[2021-05-06 22:22:08,371 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_005.jpg
[2021-05-06 22:22:08,371 - INFO] Prob = -1
[2021-05-06 22:22:08,371 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_006.jpg
[2021-05-06 22:22:08,371 - INFO] Prob = -1
[2021-05-06 22:22:08,372 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_007.jpg
[2021-05-06 22:22:08,372 - INFO] Prob = -1
[2021-05-06 22:22:08,372 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_008.jpg
[2021-05-06 22:22:08,372 - INFO] Prob = -1
[2021-05-06 22:22:08,373 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id28_id4_0003/id28_id4_0003_009.jpg
[2021-05-06 22:22:08,373 - INFO] Prob = -1
[2021-05-06 22:22:08,373 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_000.jpg
[2021-05-06 22:22:08,373 - INFO] Prob = -1
[2021-05-06 22:22:08,373 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_001.jpg
[2021-05-06 22:22:08,374 - INFO] Prob = -1
[2021-05-06 22:22:08,374 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_002.jpg
[2021-05-06 22:22:08,374 - INFO] Prob = -1
[2021-05-06 22:22:08,374 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_003.jpg
[2021-05-06 22:22:08,374 - INFO] Prob = -1
[2021-05-06 22:22:08,375 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_004.jpg
[2021-05-06 22:22:08,375 - INFO] Prob = -1
[2021-05-06 22:22:08,375 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_005.jpg
[2021-05-06 22:22:08,375 - INFO] Prob = -1
[2021-05-06 22:22:08,375 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_006.jpg
[2021-05-06 22:22:08,376 - INFO] Prob = -1
[2021-05-06 22:22:08,376 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_007.jpg
[2021-05-06 22:22:08,376 - INFO] Prob = -1
[2021-05-06 22:22:08,377 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_008.jpg
[2021-05-06 22:22:08,378 - INFO] Prob = -1
[2021-05-06 22:22:08,378 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id29_id23_0003/id29_id23_0003_009.jpg
[2021-05-06 22:22:08,379 - INFO] Prob = -1
[2021-05-06 22:22:08,460 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_000.jpg
[2021-05-06 22:22:08,461 - INFO] Prob = -1
[2021-05-06 22:22:08,462 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_001.jpg
[2021-05-06 22:22:08,462 - INFO] Prob = -1
[2021-05-06 22:22:08,462 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_002.jpg
[2021-05-06 22:22:08,462 - INFO] Prob = -1
[2021-05-06 22:22:08,463 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_003.jpg
[2021-05-06 22:22:08,463 - INFO] Prob = -1
[2021-05-06 22:22:08,463 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_004.jpg
[2021-05-06 22:22:08,463 - INFO] Prob = -1
[2021-05-06 22:22:08,463 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_005.jpg
[2021-05-06 22:22:08,464 - INFO] Prob = -1
[2021-05-06 22:22:08,464 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_006.jpg
[2021-05-06 22:22:08,464 - INFO] Prob = -1
[2021-05-06 22:22:08,464 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_007.jpg
[2021-05-06 22:22:08,465 - INFO] Prob = -1
[2021-05-06 22:22:08,465 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_008.jpg
[2021-05-06 22:22:08,465 - INFO] Prob = -1
[2021-05-06 22:22:08,466 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id2_id20_0009/id2_id20_0009_009.jpg
[2021-05-06 22:22:08,466 - INFO] Prob = -1
[2021-05-06 22:22:08,466 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_000.jpg
[2021-05-06 22:22:08,466 - INFO] Prob = -1
[2021-05-06 22:22:08,467 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_001.jpg
[2021-05-06 22:22:08,467 - INFO] Prob = -1
[2021-05-06 22:22:08,467 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_002.jpg
[2021-05-06 22:22:08,467 - INFO] Prob = -1
[2021-05-06 22:22:08,467 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_003.jpg
[2021-05-06 22:22:08,468 - INFO] Prob = -1
[2021-05-06 22:22:08,468 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_004.jpg
[2021-05-06 22:22:08,468 - INFO] Prob = -1
[2021-05-06 22:22:08,468 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_005.jpg
[2021-05-06 22:22:08,469 - INFO] Prob = -1
[2021-05-06 22:22:08,469 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_006.jpg
[2021-05-06 22:22:08,469 - INFO] Prob = -1
[2021-05-06 22:22:08,469 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_007.jpg
[2021-05-06 22:22:08,470 - INFO] Prob = -1
[2021-05-06 22:22:08,470 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_008.jpg
[2021-05-06 22:22:08,470 - INFO] Prob = -1
[2021-05-06 22:22:08,470 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id30_id1_0006/id30_id1_0006_009.jpg
[2021-05-06 22:22:08,470 - INFO] Prob = -1
